Id,Final_Scores
136262,"{'frozen': 4.1329, 'taste': 3.1099}"
81032,"{'taste': 5.162, 'currant': 3.0908, 'like': 2.0701, 'find': 2.0634, 'sugar': 2.0622, 'crispbread': 2.0616}"
332232,"{'seller': 4.1266, 'donut': 3.1038}"
431545,"{'like': 5.1621, 'sardine': 2.0704}"
312371,"{'dress': 3.1374, 'salad': 3.1193}"
510021,{'get': 2.0997}
497495,{'love': 2.0771}
156069,"{'ground': 2.0887, 'one': 1.0776}"
65600,"{'pepper': 2.1005, 'sooo': 2.0694, 'fresh': 1.0534}"
402333,"{'plant': 3.1101, 'purchase': 2.0818, 'classroom': 2.0813}"
271056,"{'chip': 2.0927, 'rye': 2.0925, 'bowl': 2.0696}"
408094,{'great': 2.1294}
86957,"{'good': 2.0917, 'box': 2.0833, 'great': 2.0675, 'taste': 1.0543, 'like': 1.0536, 'love': 1.0471}"
475878,"{'arrive': 2.0784, 'like': 1.0709}"
279690,"{'two': 2.0704, 'like': 1.0602, 'make': 1.0529}"
463268,"{'healthy': 2.0738, 'food': 1.0578, 'one': 1.0575}"
238034,"{'starbucks': 4.141, 'tassimo': 4.1203, 'coffee': 3.1117, 'keurig': 2.0726, 'star': 2.0698, 'user': 2.0696, 'review': 2.0684, 'taste': 1.0476, 'get': 1.0398}"
490961,{'tea': 2.0957}
490227,{'hop': 2.0973}
220399,"{'bar': 2.0804, 'would': 1.0665, 'delicious': 1.0663, 'definitely': 1.0661}"
172191,"{'office': 2.1215, 'great': 2.0997, 'taste': 1.0976}"
314370,"{'well': 2.1034, 'old': 2.0717}"
404208,"{'box': 4.1227, 'good': 3.0961, 'amazon': 2.0631, 'order': 2.0627}"
317286,"{'good': 5.1778, 'price': 2.0753, 'time': 1.044}"
164669,{'quality': 2.0856}
259371,{'good': 2.0818}
152798,{'bread': 2.1454}
25722,"{'meat': 5.1542, 'jerky': 3.0919, 'like': 2.0703, 'flavor': 2.0645}"
268415,"{'setting': 3.1257, 'never': 2.0857}"
53129,"{'order': 2.0694, 'jump': 2.0686, 'cent': 2.0682, 'favorite': 2.058}"
438581,"{'container': 6.2293, 'little': 2.0786, 'powder': 2.0775}"
415906,"{'cup': 4.1122, 'coffee': 3.085, 'try': 2.0612, 'flavor': 2.0603, 'great': 2.0592}"
438590,"{'per': 2.0999, 'quart': 2.0997, 'packet': 2.0997, 'great': 2.0761}"
1830,"{'chip': 3.1062, 'flavor': 3.0972}"
552361,{'add': 2.112}
354963,"{'chai': 2.0994, 'tried': 2.0706, 'taste': 1.0604}"
17197,"{'find': 2.117, 'fill': 2.0942}"
209836,{'fish': 2.1182}
557680,"{'healthy': 2.0748, 'low': 2.0736, 'raisins': 2.0731}"
248009,"{'coffee': 3.0976, 'get': 2.0662}"
475887,{'starbucks': 6.1577}
71408,{'rub': 2.1351}
320476,"{'husband': 3.1041, 'italian': 2.0839}"
121342,"{'buy': 3.1199, 'find': 2.0843, 'begin': 2.0638}"
512829,"{'coffee': 4.1736, 'save': 3.1162, 'decaf': 2.0918, 'hazelnut': 2.0884, 'always': 2.0677}"
181881,"{'get': 2.0862, 'drink': 2.0861, 'purchase': 2.0651}"
330933,"{'taste': 4.1944, 'overwhelm': 2.0961, 'stuff': 2.0696, 'make': 1.0547, 'permeates': 1.0517}"
474525,"{'use': 6.1803, 'cup': 5.1492}"
448741,{'coffee': 2.1342}
458904,{'saltine': 2.0907}
212454,"{'herbal': 2.1094, 'spice': 2.0771}"
540298,"{'great': 2.0875, 'good': 1.0762}"
35712,"{'chocolate': 2.1266, 'try': 2.085}"
470296,"{'company': 4.1308, 'salt': 4.1269, 'mineral': 3.0972, 'crap': 3.0884, 'like': 2.073, 'sand': 2.065}"
262465,"{'sauce': 4.1524, 'hot': 3.1161, 'taste': 2.0893, 'good': 2.0837}"
408503,{'make': 2.1001}
438344,"{'price': 2.1033, 'one': 2.0763, 'well': 1.0586, 'packaged': 1.058, 'rat': 1.058, 'food': 1.0578}"
542998,"{'new': 2.0742, 'also': 2.0739}"
358010,"{'get': 2.0824, 'pack': 2.0814}"
91463,{'chip': 2.1532}
55817,"{'weed': 4.123, 'use': 3.095}"
416642,"{'tea': 2.1049, 'iced': 2.0851, 'use': 1.0751}"
415023,"{'apple': 3.1349, 'tea': 2.0948, 'delightful': 2.0683}"
238568,{'tasty': 3.1143}
444627,"{'popcorn': 3.1112, 'order': 2.0777}"
121378,"{'tea': 2.0956, 'look': 2.0932}"
45943,"{'really': 3.1001, 'would': 3.0998, 'tea': 3.0996, 'love': 3.0992, 'try': 2.0696, 'think': 2.0666}"
140429,"{'gel': 3.1183, 'make': 2.0833}"
42696,"{'sugar': 6.1861, 'use': 5.1492}"
14253,"{'treat': 3.1143, 'dog': 2.0992, 'like': 1.0589}"
58494,"{'product': 2.0827, 'make': 2.0782, 'enjoy': 2.0775}"
154747,"{'love': 3.0938, 'taste': 2.0788, 'time': 2.0723}"
26236,"{'coffee': 2.1365, 'totally': 2.0824, 'good': 1.0715, 'moreover': 1.0694}"
61690,"{'store': 2.1009, 'length': 2.0698}"
498801,"{'mango': 3.1241, '7d': 3.1126, 'delicious': 2.0898, 'receive': 2.0658, 'good': 1.049, 'would': 1.0481}"
328087,"{'water': 7.2026, 'flavor': 5.1484, 'get': 3.0912, 'bottle': 3.0874}"
370908,{'cereal': 2.0808}
377389,"{'really': 2.0874, 'flavor': 2.0869}"
242695,"{'roast': 4.1419, 'italian': 3.1062, 'brand': 3.1033}"
16768,{'great': 3.1734}
423733,"{'strawberry': 3.1234, 'nice': 2.0849}"
147100,{'tea': 2.088}
48727,"{'get': 2.1636, 'love': 2.095}"
85090,"{'return': 2.1147, 'water': 2.0862}"
74114,"{'sauce': 5.1536, 'creamy': 5.1453, 'dress': 3.0912, 'good': 2.0657, 'lot': 2.0625}"
477916,"{'tuna': 3.1055, 'pack': 3.1043, 'quality': 3.1041, 'albacore': 3.1028, 'roland': 3.1015}"
217149,"{'pero': 5.1812, 'taste': 3.1181, 'use': 2.0767}"
447366,"{'make': 3.1497, 'nigari': 2.1291, 'product': 1.0751}"
125329,"{'like': 2.0872, 'taste': 2.0782}"
297907,{'pancake': 2.0925}
29109,"{'oil': 9.2658, 'olive': 7.2066, 'use': 4.1164}"
438230,"{'one': 2.127, 'rave': 2.0837, 'thick': 1.0711, 'second': 1.0709, 'delicious': 1.0706}"
502035,"{'flavor': 3.1065, 'licorice': 2.0711, 'cherry': 2.0681}"
181805,"{'tea': 2.0729, 'taste': 1.0628}"
564833,{'excellent': 2.1034}
396154,"{'treat': 2.1056, 'allergic': 2.074, 'taste': 1.0651}"
60634,"{'drink': 3.1459, 'energy': 2.1107, 'taste': 2.0867, 'one': 1.0635}"
28780,"{'nutrition': 3.1232, 'product': 2.0905}"
190860,"{'really': 3.1226, 'taste': 1.0586}"
519032,"{'ounce': 2.1139, 'spice': 2.077}"
390219,"{'great': 4.2315, 'bbq': 2.1045}"
396586,"{'length': 2.0852, 'love': 1.0749, 'make': 1.0728}"
483656,"{'pouch': 4.1056, 'food': 3.0801, 'butter': 3.0788, 'curry': 3.0788}"
441921,{'try': 2.0923}
105706,"{'sazerac': 2.0814, 'bitter': 2.0809, 'new': 2.0787}"
18755,"{'great': 2.1352, 'vital': 2.0831}"
90554,"{'tea': 2.1871, 'make': 2.107, 'bottle': 1.099}"
214202,{'use': 2.136}
83995,"{'use': 7.2103, 'dish': 4.1233, 'really': 2.066}"
514632,"{'cereal': 3.1158, 'would': 1.0502, 'go': 1.0499}"
298825,"{'open': 2.1216, 'great': 1.1233, 'flavor': 1.123}"
375482,"{'truvia': 4.1241, 'product': 2.076, 'try': 2.0744}"
276369,"{'pasta': 3.1305, 'good': 2.0904, 'know': 2.0668}"
396652,{'excellent': 3.0997}
101660,"{'actually': 2.0888, 'one': 1.0792}"
151615,"{'coffee': 5.1682, 'highly': 3.0939, 'favorite': 2.0681, 'one': 2.0678}"
551527,"{'really': 2.0656, 'try': 1.0463, 'one': 1.0439}"
408001,"{'grape': 3.0711, 'brand': 2.05, 'eat': 2.0498}"
257304,{'wash': 3.1122}
2529,{'mustard': 3.1201}
58755,{'product': 2.0893}
282051,{'shampoo': 4.1204}
231541,"{'bottle': 3.1167, 'buy': 3.1166, 'receive': 2.0795, 'soda': 2.0774, 'seller': 2.0666, 'photo': 2.062}"
199804,"{'milk': 3.0963, 'use': 3.0917, 'product': 2.0741}"
176133,{'like': 3.1117}
371017,{'try': 2.097}
388264,{'conditioner': 2.1499}
205673,"{'sheet': 2.0925, 'local': 1.0828, 'less': 1.0824}"
453765,"{'disappoint': 3.1074, 'product': 2.0941}"
138004,"{'taste': 4.153, 'like': 4.1446, 'make': 2.0805, 'tea': 2.0794}"
526777,{'easy': 2.1036}
478377,"{'stuff': 2.081, 'go': 1.067}"
28323,"{'amazon': 4.1389, 'review': 2.0888, 'get': 2.0872, 'people': 2.0862}"
11779,"{'like': 2.0902, 'product': 2.0866}"
1494,"{'blueberry': 3.1295, 'locally': 3.1258, 'flavor': 2.0896, 'pay': 2.0832, 'purchase': 2.0647, 'try': 1.0488}"
102052,"{'flavor': 5.1757, 'like': 3.1304, 'almost': 2.0813}"
374790,"{'good': 3.1048, 'bacon': 3.1017, 'taste': 2.0769, 'price': 2.0688, 'bit': 2.0688}"
525233,"{'tea': 2.1083, 'ice': 2.1065}"
118261,"{'turkey': 2.1075, 'gravy': 2.0963}"
219027,{'package': 2.0684}
264941,"{'coffee': 5.1602, 'starbucks': 4.1299, 'would': 2.0676, 'drink': 2.0672, 'sugar': 2.067}"
160165,"{'fall': 2.0972, 'great': 1.0907}"
168881,"{'take': 2.0734, 'acai': 2.0717}"
256528,"{'glass': 5.14, 'water': 5.1394}"
194547,"{'peppermint': 9.2416, 'coffee': 8.2167, 'cup': 6.1618, 'brew': 6.1609, 'powder': 5.1351}"
404199,"{'popcorn': 5.1489, 'one': 3.09, 'bag': 3.09}"
154774,{'one': 2.0824}
167426,"{'sweet': 2.1265, 'really': 2.0837}"
263316,{'good': 2.1395}
22946,"{'one': 4.1502, 'coffee': 4.1447, 'vine': 3.0969}"
27332,"{'flavor': 3.1083, 'snapple': 3.0987, 'dissolve': 2.0776}"
93714,"{'well': 3.1025, 'dog': 2.069}"
372372,"{'coffee': 3.1507, 'taste': 1.0763}"
100282,"{'blend': 3.1577, 'great': 2.0856, 'flavor': 1.0726, 'get': 1.0724, 'need': 1.072}"
200778,"{'coconut': 3.1696, 'rather': 1.0837, 'neighborhood': 1.0822, 'delicious': 1.0814, 'wish': 1.0811}"
428490,"{'coffee': 4.1511, 'taste': 2.0882}"
152067,"{'delicious': 2.1219, 'love': 1.1234}"
428676,"{'chicken': 6.1896, 'broth': 6.1887, 'add': 2.0648}"
30109,"{'product': 3.1146, 'use': 2.0755}"
257150,"{'use': 6.1743, 'wash': 5.15, 'face': 5.1499}"
84179,"{'dog': 6.1896, 'food': 5.1592, 'eat': 4.1281, 'like': 2.074, 'good': 2.0701, 'well': 2.0678, 'best': 2.066}"
468099,"{'tea': 5.1882, 'rise': 2.0848, 'red': 2.0846}"
14764,"{'food': 18.45, 'baby': 15.3727, 'son': 12.3008, 'feed': 5.1256, 'start': 5.1243}"
149438,{'oil': 5.1686}
49716,"{'bar': 6.1984, 'one': 3.1, 'product': 2.0758, 'money': 2.0688, 'love': 2.059, 'get': 1.0377}"
129022,"{'really': 2.0747, 'way': 2.0728, 'sweet': 2.0724}"
377643,"{'tea': 2.0928, 'love': 2.069, 'make': 1.0504, 'find': 1.0497, 'decent': 1.0496}"
225477,"{'k': 3.1217, 'cup': 3.1198, 'flavor': 2.0867, 'coffee': 2.0861, 'absolutely': 2.0632}"
365878,"{'husband': 3.0942, 'gluten': 2.0893, 'licorice': 2.0891}"
409368,"{'absolutely': 2.1111, 'product': 1.1136, 'good': 1.1095, 'shipping': 1.1072, 'fresh': 1.1063}"
340260,"{'add': 5.177, 'oil': 3.1062}"
457769,"{'like': 2.0838, 'taste': 1.0669}"
524226,"{'taste': 3.106, 'carmel': 3.0955, 'package': 3.0935, 'like': 2.0747}"
523845,"{'coffee': 5.2032, 'get': 3.1052, 'really': 2.0854, 'type': 2.0806, 'great': 1.0442, 'try': 1.0442}"
10496,"{'good': 4.1333, 'buy': 4.1215, 'shipping': 3.0976, 'meat': 2.0652}"
23119,"{'coffee': 5.1651, 'taste': 2.0803, 'one': 2.0733}"
34524,{'tried': 2.0752}
94349,"{'love': 2.0824, 'product': 1.0676}"
170012,"{'purchase': 3.1132, 'make': 2.0954, 'tarter': 2.0915, 'cream': 2.0908}"
484637,"{'sezme': 2.0825, 'great': 1.0704}"
135960,"{'tea': 7.2154, 'flavor': 3.0923}"
154440,"{'coffee': 2.1236, 'big': 2.0977}"
484460,{'grow': 3.1799}
119469,"{'steak': 3.1352, 'good': 2.0704}"
73734,"{'gum': 3.1007, 'also': 3.1}"
192655,"{'cereal': 3.1249, 'get': 3.1129, 'like': 1.0572}"
205582,"{'get': 2.0689, 'price': 2.0659, 'high': 2.0654, 'per': 2.0602}"
506199,{'matzo': 2.1434}
291471,"{'natural': 5.1488, 'ingredient': 5.1397, 'sugar': 4.1192}"
334178,"{'find': 2.086, 'would': 2.0839, 'cheese': 2.0823}"
232341,"{'mix': 2.0869, 'protein': 2.084, 'use': 2.067}"
144827,{'order': 3.0929}
95600,"{'go': 2.0843, 'gram': 2.0807, 'since': 2.0635, 'taste': 1.0527}"
366057,"{'sensitive': 2.0709, 'like': 1.0616, 'try': 1.0569}"
176267,"{'eat': 2.0955, 'sweet': 2.0711, 'time': 1.0553, 'flavor': 1.0539, 'nut': 1.0536, 'day': 1.0534}"
530281,"{'wish': 2.0701, 'taste': 1.0615, 'really': 1.0554}"
24042,"{'tried': 2.0829, 'good': 1.0726, 'really': 1.0706}"
82521,"{'coffee': 2.0807, 'bitter': 2.0795, 'even': 2.0795, 'kona': 2.0764}"
314165,"{'italian': 4.1553, 'holiday': 2.0851}"
205964,"{'taste': 2.1022, 'like': 1.0843, 'eat': 1.0831}"
415368,"{'give': 2.0981, 'get': 1.0899, 'love': 1.0892}"
281553,"{'product': 2.1116, 'great': 2.0748, 'good': 1.0603, 'another': 1.0582, 'placing': 1.0572, 'add': 1.0565}"
131186,"{'taste': 4.1433, 'bar': 4.1366, 'good': 2.0739, 'eat': 2.0709, 'really': 2.0708}"
175243,"{'cooky': 3.08, 'coconut': 3.0798, 'would': 2.0547, 'package': 2.0535, 'less': 2.0535}"
534813,"{'highly': 2.0888, 'product': 1.0821, 'thing': 1.0783, 'best': 1.077, 'inova': 1.0769}"
417214,"{'green': 6.1712, 'try': 5.147}"
8727,"{'coffee': 2.1405, 'cup': 2.1334}"
18482,"{'write': 2.0762, 'great': 1.0614, 'many': 1.0611, 'bag': 1.0607}"
381555,"{'like': 2.0847, 'make': 2.0791}"
389873,"{'like': 2.1303, 'good': 1.1246, 'coffee': 1.1232, 'collection': 1.1204}"
707,{'chip': 3.1331}
510116,{'mix': 3.1289}
256520,"{'one': 3.1014, 'packet': 3.101, 'get': 3.0929, 'taste': 2.081}"
406018,"{'fortune': 3.1132, 'order': 2.0773, 'service': 2.0746, 'people': 2.0745}"
405127,"{'crazy': 2.0925, 'taste': 1.0908}"
178853,"{'taste': 2.0988, 'bitter': 2.0899}"
182172,"{'cup': 4.1581, 'k': 3.122, 'coffee': 3.1181}"
26973,"{'enough': 2.0869, 'chili': 2.0815}"
497184,"{'like': 3.1092, 'use': 2.0701}"
528142,"{'vet': 2.0826, 'little': 1.0702, 'find': 1.0701}"
455971,"{'nice': 3.1414, 'oxtail': 1.0671, 'well': 1.0667, 'product': 1.0662, 'traditional': 1.0661, 'go': 1.066}"
542215,"{'chai': 2.0918, 'sweetener': 2.0893}"
561708,"{'chocolate': 3.1185, 'nice': 2.1055}"
541602,"{'dog': 5.15, 'food': 4.1201, 'puppy': 4.1184, 'dent': 3.0911, 'formula': 3.088, 'time': 2.0639, 'find': 2.0633}"
206804,"{'mix': 3.1098, 'make': 2.0779, 'indian': 2.0765, 'spice': 2.0744, 'cook': 2.074}"
457077,{'must': 2.0749}
315766,"{'vanilla': 3.1174, 'pretty': 3.0996, 'good': 2.0806, 'product': 1.0477}"
478905,{'daughter': 2.0854}
110608,"{'coffee': 3.1834, 'love': 3.1358, 'brew': 2.1173}"
350690,{'order': 2.1061}
63491,"{'coffee': 6.1961, 'illy': 4.1288, 'bitter': 3.1005, 'drink': 3.0977}"
92041,{'dinner': 5.1708}
139144,{'yummy': 2.0802}
476956,"{'broth': 2.072, 'sure': 2.0589, 'product': 1.0444, 'one': 1.0387, 'go': 1.038, 'price': 1.0378}"
57887,"{'bear': 4.1412, 'gummi': 3.1054, 'good': 2.0717, 'nice': 2.0707}"
196046,"{'fruit': 2.0848, 'great': 2.0818}"
383853,"{'flavor': 3.1434, 'brand': 2.0943}"
77777,"{'drink': 7.1905, 'juice': 5.1368, 'taste': 3.0905, 'ounce': 3.0808}"
127188,"{'taste': 4.1364, 'get': 3.0991}"
281667,{'hair': 5.1803}
225647,"{'k': 2.0974, 'taste': 1.0981, 'great': 1.0897}"
551610,"{'flavoring': 2.1013, 'coffee': 2.1001}"
37621,"{'contains': 2.0925, 'sugar': 1.0828, 'whole': 1.0825}"
202848,{'bread': 3.1372}
131615,"{'product': 2.0893, 'hand': 1.0694, 'great': 1.0693}"
484041,"{'try': 2.1155, 'price': 1.1078}"
518555,"{'small': 2.0894, 'order': 2.0679}"
223519,"{'product': 5.187, 'call': 3.1097}"
391103,"{'bag': 4.1526, 'eat': 2.0753, 'one': 1.0481}"
111488,"{'coconut': 11.3068, 'use': 5.1392, 'brown': 4.1111, 'chicken': 3.085, 'also': 3.0849, 'sweeten': 3.084, 'cake': 3.0838}"
258047,"{'hard': 3.1384, 'say': 2.1227}"
324645,{'sucker': 2.0832}
338924,"{'friend': 2.0976, 'know': 1.0898}"
395172,"{'like': 2.0929, 'blueberry': 2.0851, 'corn': 2.0807}"
58311,"{'monster': 4.1704, 'good': 2.0892}"
551637,"{'msg': 3.0993, 'since': 3.0906}"
407300,"{'soup': 7.1862, 'one': 5.1354, 'use': 5.1346, 'container': 4.1069}"
247423,"{'soup': 3.0973, 'bean': 3.0959, 'mung': 3.0957, 'product': 2.0727}"
73982,"{'sauce': 3.1112, 'product': 2.0819, 'little': 2.0766, 'taco': 2.0748, 'love': 2.0617}"
104758,{'product': 2.107}
164984,"{'tea': 6.1851, 'notice': 3.0938, 'mint': 3.0938}"
516077,"{'good': 4.1915, 'amazing': 2.0688}"
188585,"{'store': 2.0972, 'pack': 2.0944, 'always': 2.0684}"
251952,{'taste': 4.1487}
7744,"{'milk': 5.1793, 'son': 2.073}"
494459,"{'eat': 6.1916, 'ginger': 4.1325}"
368230,"{'like': 3.1116, 'use': 2.0847}"
175136,"{'oat': 2.1241, 'add': 2.1132, 'uncooked': 2.1121, 'gluten': 2.0802, 'great': 1.068}"
562548,"{'get': 2.1057, 'need': 1.0977, 'great': 1.0977, 'smell': 1.0968, 'perfect': 1.0958}"
323084,{'taste': 2.0908}
6539,"{'good': 2.1146, 'really': 1.1099, 'make': 1.1082, 'home': 1.1071, 'hurry': 1.1059}"
557657,{'chocolate': 4.1603}
71399,"{'salmon': 3.1061, 'taste': 2.0813, 'crust': 2.0709, 'friend': 2.0588, 'like': 1.0449}"
60529,{'day': 3.1021}
12833,"{'time': 4.1179, 'try': 3.091}"
495822,{'brother': 2.0886}
84922,{'pop': 2.0957}
290135,"{'dog': 3.1206, 'product': 2.0915}"
342638,"{'fresh': 2.0838, 'dark': 2.0812}"
282418,"{'treat': 4.1247, 'dog': 4.1245, 'mini': 3.0928, 'bakes': 3.0926}"
38674,"{'eat': 3.0907, 'like': 2.0753}"
483938,"{'try': 3.1158, 'u': 3.0951}"
380831,"{'tea': 4.2024, 'brew': 2.101}"
243843,"{'day': 2.1106, 'coffee': 2.1001, 'grocery': 2.0802}"
83402,"{'coffee': 2.0848, 'would': 1.0697}"
58698,"{'sugar': 3.172, 'xylitol': 2.0984}"
159421,"{'good': 3.106, 'price': 3.1039}"
395406,"{'malt': 5.1685, 'find': 3.1032, 'flavor': 2.0715, 'still': 2.0694, 'run': 2.0689, 'name': 2.0574}"
120721,"{'say': 2.1263, 'sip': 2.1247, 'title': 2.083}"
108640,"{'entire': 3.0716, 'much': 3.071, 'edible': 2.0497, 'fibrous': 1.0303}"
102825,"{'dog': 2.0893, 'minute': 1.0771}"
70335,"{'husband': 4.1253, 'like': 3.112, 'taste': 3.1116}"
139112,"{'product': 2.1207, 'tried': 2.0782}"
284014,{'real': 2.1049}
200880,"{'well': 2.1448, 'come': 2.0888, 'taste': 1.0854}"
540744,"{'make': 2.0827, 'sweet': 2.0805, 'low': 2.0801, 'price': 2.0699, 'buying': 2.0622}"
177651,"{'syrup': 3.1329, 'use': 2.0931, 'nutrasweet': 2.0881}"
172644,"{'make': 2.0966, 'tell': 2.0687}"
5783,"{'bean': 2.1223, 'pleased': 2.0784}"
236579,"{'flavor': 2.1319, 'love': 2.0849}"
8857,"{'great': 2.1076, 'best': 2.078, 'little': 1.0634}"
351806,"{'spread': 5.1539, 'st': 4.1152}"
290151,"{'pasta': 5.1477, 'orecciette': 4.1176}"
281683,"{'hair': 7.1951, 'use': 4.1162, 'head': 3.0861, 'amount': 3.0859, 'dry': 3.0849, 'like': 2.0665, 'product': 2.0642, 'look': 2.0583}"
262086,"{'palak': 2.1023, 'paneer': 2.1019, 'one': 2.1018}"
346722,"{'use': 2.0787, 'buy': 1.0623, 'oily': 1.0607, 'butter': 1.0606}"
135823,"{'bar': 9.2445, 'try': 4.1145, 'food': 3.0839}"
47989,{'drink': 2.1482}
404258,"{'cocker': 2.0782, 'like': 1.0677}"
538122,"{'flavor': 2.0761, 'taste': 1.0652}"
164923,{'food': 3.0744}
309163,{'much': 2.0904}
346496,"{'dingo': 2.0801, 'love': 1.0682, 'go': 1.067}"
122062,"{'oil': 5.1765, 'taste': 2.08}"
123806,"{'day': 5.1345, 'office': 4.1074, 'good': 3.0836}"
133134,"{'coffee': 7.209, 'oz': 4.1195, 'vanilla': 4.1194, 'flavor': 3.0937, 'pound': 3.0897, 'taste': 2.0713, 'little': 2.0629, 'see': 2.0625, 'bean': 2.0621}"
352136,"{'free': 8.217, 'gluten': 4.1103, 'sugar': 3.084, 'treat': 3.0835, 'amount': 3.083, 'cooky': 3.0829}"
295148,"{'although': 2.0702, 'love': 1.0542}"
469049,"{'walker': 2.0622, 'good': 1.0446}"
286023,"{'like': 2.0851, 'flavor': 2.0793, 'really': 2.0791}"
454829,"{'pamela': 6.1699, 'mix': 5.1433, 'cake': 5.1422, 'ingredient': 4.1175, 'price': 3.089, 'organic': 3.0875, 'rice': 3.0872, 'flour': 3.0871, 'gf': 3.0868, 'natural': 2.0598, 'sugar': 2.0595, 'powder': 2.0594, 'chocolate': 2.0581, 'crocker': 2.058}"
370349,"{'love': 2.0824, 'taste': 1.0755}"
279711,"{'oil': 4.1707, 'use': 2.0968, 'best': 2.0701, 'taste': 1.0563, 'virgin': 1.0514, 'food': 1.051}"
211690,{'would': 3.1057}
170682,{'company': 3.1163}
232472,"{'really': 2.114, 'make': 1.1082}"
254642,"{'coffee': 3.1181, 'like': 2.0864, 'one': 2.0797}"
411286,{'try': 2.108}
255722,"{'chicken': 3.0931, 'food': 3.0928}"
176889,"{'best': 2.0772, 'taste': 1.0684, 'flavor': 1.0626}"
178933,"{'great': 3.1088, 'product': 2.0865}"
111074,"{'much': 2.0653, 'less': 2.0643, 'order': 2.0556, 'great': 1.0379, 'love': 1.0361, 'want': 1.0356, 'dentist': 1.0351, 'accord': 1.0349}"
244645,"{'go': 2.0824, 'mix': 2.0797}"
6695,"{'make': 3.1154, 'wonderfully': 2.0605, 'great': 1.0407}"
369999,"{'price': 3.1091, 'gum': 3.1082, 'store': 3.1062, 'purchase': 2.0733}"
111262,"{'bag': 2.0688, 'brand': 2.0681, 'favorite': 2.0679}"
342394,{'much': 2.0745}
16107,"{'dick': 5.1513, 'spot': 3.091}"
94784,"{'tea': 3.1675, 'fantastic': 2.0744}"
64034,"{'licorice': 8.2429, 'flavor': 4.124, 'taste': 3.1}"
119753,"{'native': 2.0972, 'home': 1.0886}"
28536,"{'water': 2.1506, 'enjoy': 2.089}"
4215,{'store': 3.1507}
289397,"{'box': 2.0801, 'two': 2.0709, 'still': 1.0537}"
536737,"{'treat': 2.1306, 'special': 2.0865, 'eat': 1.0751, 'bar': 1.0749, 'easy': 1.0737}"
500852,"{'vanilla': 8.2562, 'coffee': 8.2521}"
121855,"{'amazon': 2.1032, 'box': 2.0984, 'cup': 2.0984, 'ship': 2.0941, 'excellent': 2.0731}"
389549,"{'cerelac': 3.1087, 'blend': 2.0768, 'fruit': 2.0757, 'european': 2.0737, 'version': 2.0724, 'nestle': 2.072}"
239046,{'small': 2.0704}
534552,"{'buy': 2.0737, 'get': 1.0578, 'time': 1.0573, 'great': 1.0557}"
30492,"{'tea': 6.1776, 'chai': 5.1466, 'add': 4.1182, 'one': 3.0903}"
475797,"{'chocolate': 3.132, 'husband': 3.1066}"
238200,"{'good': 6.1747, 'like': 4.1241, 'taste': 4.1238}"
192689,"{'lose': 3.1228, 'weight': 2.0699, 'tea': 2.0667, 'like': 1.0541}"
231304,"{'taste': 3.1057, 'good': 3.1}"
43979,"{'love': 2.0909, 'taste': 1.0856}"
27933,"{'love': 2.1382, 'far': 1.1415, 'coco': 1.1412}"
298299,"{'drink': 4.1469, 'try': 3.1044}"
152195,"{'purchase': 2.0859, 'good': 1.0743, 'love': 1.073}"
195462,"{'good': 3.108, 'order': 2.0711, 'truffle': 2.0704, 'amaze': 2.0702, 'lindor': 2.0577, 'taste': 1.0449}"
6968,"{'go': 2.1122, 'dress': 1.1069, 'saw': 1.1069, 'brand': 1.1065}"
172061,"{'bar': 2.0861, 'eats': 2.0857}"
399250,"{'product': 2.1426, 'syrup': 1.1414}"
543816,"{'would': 5.1458, 'drink': 5.1399, 'vitamin': 4.115}"
83839,"{'great': 2.0995, 'coffee': 1.0896}"
81998,"{'use': 2.0807, 'bouillon': 2.0773, 'hey': 2.0611}"
228947,"{'get': 3.1141, 'picture': 2.0783, 'wrong': 2.0781}"
422086,{'love': 2.0876}
167606,"{'cereal': 5.1605, 'taste': 3.107, 'bran': 3.1024, 'make': 3.0992, 'good': 2.0702, 'great': 2.0688, 'add': 2.0674, 'texture': 2.0665}"
32968,"{'really': 2.0882, 'amazon': 1.0738}"
82586,"{'candy': 5.2045, 'love': 2.0929}"
188479,"{'stuff': 2.1223, 'teaspoon': 1.121, 'overdo': 1.121}"
197342,"{'ordered': 2.0887, 'like': 1.086}"
396802,"{'bean': 3.1065, 'great': 2.0779}"
466286,"{'use': 2.0891, 'price': 2.0877, 'love': 2.0675, 'like': 1.0537}"
285896,"{'like': 2.1115, 'hi': 2.074, 'taste': 1.0622}"
160992,"{'taste': 2.0802, 'use': 2.0722, 'buy': 2.0707, 'even': 2.0705, 'oil': 2.0701}"
553283,{'philly': 2.0879}
414429,"{'dog': 3.1515, 'love': 2.0876, 'great': 2.0769}"
387354,"{'magic': 2.1146, 'salmon': 2.1097}"
331347,"{'sweet': 4.123, 'product': 3.0995}"
147394,"{'bar': 5.1614, 'calorie': 5.1604, 'think': 4.1224, 'taste': 3.1091, 'bite': 3.0993}"
162922,"{'use': 2.0787, 'taste': 1.0691}"
40345,"{'nespresso': 7.1961, 'espressivo': 6.1701}"
198330,"{'chocolate': 2.1357, 'month': 2.1035, 'see': 2.0833}"
237064,"{'fit': 2.0836, 'bottle': 2.0825}"
446456,"{'soup': 2.1321, 'use': 2.0883}"
286430,"{'hot': 3.1103, 'look': 2.0759, 'say': 2.0755}"
