Id,Similar_Nouns
138004,"[('taste', 0.44171644906200236), ('beer', 0.4374772438190744), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
526777,"[('taste', 0.44171644906200236)]"
478377,"[('beverage', 0.6060569715231393)]"
28323,[]
11779,"[('feed', 0.4447960733032097)]"
1494,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
102052,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('diet', 0.4633614050995177), ('flavor', 0.4170213068048639), ('meal', 0.5870303326567043), ('freshener', 0.47669645106863906), ('flavor', 0.4170213068048639)]"
374790,"[('taste', 0.44171644906200236), ('soup', 0.46200803866372436), ('snack', 0.5345618016662753), ('taste', 0.44171644906200236), ('bread', 0.5305724757722691)]"
525233,[]
118261,"[('flavor', 0.4170213068048639)]"
219027,[]
264941,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('convenience', 0.47771072027918754), ('drink', 0.5052557168775925), ('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639)]"
160165,[]
168881,"[('veggie', 0.4988461285784848), ('water', 0.43853471357412066)]"
256528,"[('water', 0.43853471357412066), ('water', 0.43853471357412066), ('pint', 0.4374772438190744), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
194547,"[('coffeehouse', 0.5310369754597499), ('chocolate', 0.4372298686781058), ('patty', 0.43480637258634464), ('chocolate', 0.4372298686781058), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('milk', 0.5008447678701654), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('water', 0.43853471357412066)]"
404199,"[('eat', 0.436267431730103), ('flavor', 0.4170213068048639), ('packaging', 0.4989211717768639)]"
154774,"[('water', 0.43853471357412066), ('beverage', 0.6060569715231393)]"
167426,"[('ingredient', 0.4985767690850275)]"
263316,"[('coffee', 0.5149293216837122)]"
22946,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('joes', 0.43145416577123996), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
27332,"[('drinker', 0.5052557168775925), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639)]"
93714,"[('food', 1.0)]"
372372,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
100282,"[('flavor', 0.4170213068048639)]"
200778,"[('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654)]"
428490,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('bread', 0.5305724757722691), ('coffee', 0.5149293216837122)]"
152067,[]
428676,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('chicken', 0.471460544905692), ('food', 1.0), ('chicken', 0.471460544905692), ('chicken', 0.471460544905692), ('veggie', 0.4988461285784848), ('chicken', 0.471460544905692), ('pasta', 0.47385021044293485), ('grain', 0.4782220650935332), ('soup', 0.46200803866372436)]"
30109,"[('sandwich', 0.43480637258634464), ('bread', 0.5305724757722691), ('water', 0.43853471357412066)]"
257150,[]
84179,"[('food', 1.0), ('food', 1.0), ('meat', 0.6200302489571704), ('eat', 0.436267431730103), ('nutrition', 0.5576449134858804), ('food', 1.0), ('filler', 0.40160676505033166), ('corn', 0.4219047297000621), ('meal', 0.5870303326567043), ('food', 1.0), ('eat', 0.436267431730103), ('feed', 0.4447960733032097), ('food', 1.0), ('eat', 0.436267431730103), ('flavor', 0.4170213068048639)]"
468099,"[('drinker', 0.5052557168775925), ('breakfast', 0.5167373461515301), ('breakfast', 0.5167373461515301)]"
14764,"[('food', 1.0), ('rice', 0.502908458255061), ('cereal', 0.5373505749073971), ('rice', 0.502908458255061), ('cereal', 0.5373505749073971), ('cereal', 0.5373505749073971), ('food', 1.0), ('feed', 0.4447960733032097), ('rice', 0.502908458255061), ('cereal', 0.5373505749073971), ('feed', 0.4447960733032097), ('food', 1.0), ('potato', 0.4062895082774807), ('food', 1.0), ('convenience', 0.47771072027918754), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('eat', 0.436267431730103), ('feeding', 0.4902129774362009), ('feed', 0.4447960733032097), ('water', 0.43853471357412066), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('eat', 0.436267431730103), ('food', 1.0), ('flavor', 0.4170213068048639), ('food', 1.0), ('food', 1.0), ('flavor', 0.4170213068048639), ('packaging', 0.4989211717768639), ('food', 1.0), ('packaging', 0.4989211717768639), ('food', 1.0), ('water', 0.43853471357412066), ('milk', 0.5008447678701654), ('food', 1.0), ('convenient', 0.40386208119335143), ('food', 1.0), ('food', 1.0)]"
149438,"[('nutrition', 0.5576449134858804)]"
49716,"[('sugar', 0.4343532561056769), ('protein', 0.41133759745673865)]"
129022,"[('rice', 0.502908458255061), ('cashew', 0.4120167342395654), ('taste', 0.44171644906200236), ('cashew', 0.4120167342395654), ('sugar', 0.4343532561056769)]"
377643,"[('fruit', 0.49901902789989183)]"
225477,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
365878,"[('food', 1.0), ('wheat', 0.43992532926219513), ('gluten', 0.45687250262567375)]"
409368,[]
340260,"[('flavor', 0.4170213068048639), ('meal', 0.5870303326567043), ('omelet', 0.43480637258634464), ('hamburger', 0.4319428867481376), ('veggie', 0.4988461285784848), ('potato', 0.4062895082774807), ('potato', 0.4062895082774807)]"
457769,"[('taste', 0.44171644906200236), ('healthiness', 0.41383796857987093)]"
524226,"[('eater', 0.5609087883834228), ('corn', 0.4219047297000621), ('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('corn', 0.4219047297000621), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('snack', 0.5345618016662753)]"
523845,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
10496,"[('meat', 0.6200302489571704), ('deli', 0.4248549392363053), ('meat', 0.6200302489571704), ('taste', 0.44171644906200236)]"
23119,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
34524,[]
94349,[]
170012,[]
484637,"[('snack', 0.5345618016662753)]"
135960,"[('beverage', 0.6060569715231393), ('sugar', 0.4343532561056769), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769)]"
154440,"[('coffee', 0.5149293216837122), ('drinker', 0.5052557168775925), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
484460,[]
119469,"[('meal', 0.5870303326567043)]"
73734,[]
192655,"[('cereal', 0.5373505749073971), ('cereal', 0.5373505749073971), ('breakfast', 0.5167373461515301), ('cereal', 0.5373505749073971)]"
205582,"[('curry', 0.40112142662439426), ('taste', 0.44171644906200236), ('milk', 0.5008447678701654), ('supermarket', 0.5611237098551336)]"
506199,"[('matzo', 0.5305724757722691), ('soup', 0.46200803866372436), ('snack', 0.5345618016662753), ('matzo', 0.5305724757722691)]"
291471,"[('ingredient', 0.4985767690850275), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('ingredient', 0.4985767690850275), ('ingredient', 0.4985767690850275), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('appetizing', 0.5739990305090508), ('ingredient', 0.4985767690850275)]"
334178,"[('cheese', 0.41129490117464185), ('taste', 0.44171644906200236)]"
232341,"[('protein', 0.41133759745673865), ('protein', 0.41133759745673865)]"
144827,"[('pantry', 0.44294280308466694), ('pantry', 0.44294280308466694)]"
95600,"[('breakfast', 0.5167373461515301), ('granola', 0.46615437499021933), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('protein', 0.41133759745673865)]"
366057,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
176267,"[('salty', 0.4085016823614135), ('breakfast', 0.5167373461515301), ('snack', 0.5345618016662753), ('meal', 0.5870303326567043), ('flavor', 0.4170213068048639), ('eat', 0.436267431730103)]"
530281,"[('sugar', 0.4343532561056769), ('taste', 0.44171644906200236)]"
24042,"[('flavor', 0.4170213068048639)]"
82521,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
314165,"[('fruit', 0.49901902789989183)]"
205964,"[('taste', 0.44171644906200236), ('eat', 0.436267431730103)]"
415368,[]
281553,[]
131186,"[('food', 1.0), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('eat', 0.436267431730103), ('eat', 0.436267431730103), ('nutrition', 0.5576449134858804), ('breakfast', 0.5167373461515301), ('snack', 0.5345618016662753)]"
175243,"[('chocolate', 0.4372298686781058), ('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654), ('flavor', 0.4170213068048639), ('coconut', 0.4120167342395654)]"
534813,"[('grain', 0.4782220650935332), ('diet', 0.4633614050995177)]"
417214,"[('drink', 0.5052557168775925), ('water', 0.43853471357412066), ('veggie', 0.4988461285784848), ('fruit', 0.49901902789989183), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
8727,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
18482,[]
381555,"[('watering', 0.5299400257845125)]"
389873,"[('coffee', 0.5149293216837122)]"
707,[]
510116,[]
256520,"[('taste', 0.44171644906200236), ('tasting', 0.5185897814014395), ('ingredient', 0.4985767690850275)]"
406018,"[('taste', 0.44171644906200236)]"
405127,"[('taste', 0.44171644906200236)]"
178853,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('sugar', 0.4343532561056769), ('tasting', 0.5185897814014395)]"
182172,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
26973,"[('chili', 0.46130546145835344), ('chili', 0.46130546145835344), ('eater', 0.5609087883834228), ('meal', 0.5870303326567043)]"
497184,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('fruity', 0.4203459338782107), ('drink', 0.5052557168775925), ('drinker', 0.5052557168775925), ('drink', 0.5052557168775925)]"
528142,[]
455971,"[('cooking', 0.598677269246535), ('oxtail', 0.40706298152136683)]"
542215,"[('chocolate', 0.4372298686781058), ('aftertaste', 0.44171644906200236), ('taste', 0.44171644906200236), ('water', 0.43853471357412066)]"
561708,"[('chocolate', 0.4372298686781058), ('fruit', 0.49901902789989183), ('fruit', 0.49901902789989183), ('chocolate', 0.4372298686781058)]"
541602,"[('food', 1.0), ('ingredient', 0.4985767690850275), ('food', 1.0), ('soup', 0.46200803866372436), ('food', 1.0), ('food', 1.0)]"
206804,"[('restaurant', 0.5310369754597499), ('masala', 0.40112142662439426), ('meat', 0.6200302489571704), ('meat', 0.6200302489571704), ('basmati', 0.502908458255061), ('rice', 0.502908458255061), ('biryani', 0.40112142662439426)]"
457077,"[('flavor', 0.4170213068048639)]"
315766,"[('grainy', 0.4782220650935332), ('chocolate', 0.4372298686781058), ('yogurt', 0.46615437499021933)]"
478905,"[('sugar', 0.4343532561056769)]"
110608,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
350690,[]
63491,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
92041,"[('meal', 0.5870303326567043), ('flavor', 0.4170213068048639), ('hamburger', 0.4319428867481376), ('beef', 0.4531297604587793), ('water', 0.43853471357412066), ('pantry', 0.44294280308466694)]"
139144,"[('eat', 0.436267431730103)]"
476956,"[('chicken', 0.471460544905692), ('soup', 0.46200803866372436), ('dehydrate', 0.45221649030521865), ('herbs', 0.4580838129030107), ('pantry', 0.44294280308466694)]"
57887,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
196046,"[('fruit', 0.49901902789989183), ('fruit', 0.49901902789989183), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753)]"
383853,"[('eat', 0.436267431730103), ('oatmeal', 0.46615437499021933), ('breakfast', 0.5167373461515301), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('protein', 0.41133759745673865), ('flavor', 0.4170213068048639), ('oatmeal', 0.46615437499021933)]"
77777,"[('drink', 0.5052557168775925), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('fruit', 0.49901902789989183), ('drink', 0.5052557168775925), ('fruit', 0.49901902789989183), ('taste', 0.44171644906200236), ('gluten', 0.45687250262567375), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('drink', 0.5052557168775925)]"
127188,"[('taste', 0.44171644906200236), ('biscotti', 0.4511579317757192), ('taste', 0.44171644906200236), ('ingredient', 0.4985767690850275), ('taste', 0.44171644906200236), ('consume', 0.5502905044743368), ('taste', 0.44171644906200236)]"
281667,[]
225647,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
551610,"[('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925)]"
37621,"[('ingredient', 0.4985767690850275), ('eat', 0.436267431730103)]"
202848,"[('bread', 0.5305724757722691), ('eat', 0.436267431730103), ('taste', 0.44171644906200236)]"
131615,"[('eat', 0.436267431730103)]"
484041,[]
518555,[]
223519,"[('drinking', 0.5216742755304747), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
391103,"[('eat', 0.436267431730103)]"
111488,"[('chicken', 0.471460544905692), ('coconut', 0.4120167342395654), ('breadcrumb', 0.5305724757722691), ('coconut', 0.4120167342395654), ('shrimp', 0.40706298152136683), ('scallop', 0.40706298152136683), ('coconut', 0.4120167342395654), ('milk', 0.5008447678701654), ('bread', 0.5305724757722691), ('chocolate', 0.4372298686781058), ('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654), ('coconut', 0.4120167342395654)]"
258047,[]
324645,[]
338924,[]
395172,"[('corn', 0.4219047297000621), ('corn', 0.4219047297000621), ('flavor', 0.4170213068048639), ('fruit', 0.49901902789989183)]"
58311,"[('taste', 0.44171644906200236)]"
551637,"[('celery', 0.4304681879747827), ('food', 1.0), ('taste', 0.44171644906200236)]"
407300,"[('soup', 0.46200803866372436), ('soup', 0.46200803866372436), ('grocery', 0.5580467641635928), ('beef', 0.4531297604587793), ('dehydrate', 0.45221649030521865), ('soup', 0.46200803866372436), ('soup', 0.46200803866372436), ('flavor', 0.4170213068048639), ('milk', 0.5008447678701654), ('soup', 0.46200803866372436), ('water', 0.43853471357412066), ('delivery', 0.4237622013034228), ('beef', 0.4531297604587793), ('spinach', 0.40470262939382706)]"
247423,"[('soup', 0.46200803866372436), ('celery', 0.4304681879747827), ('water', 0.43853471357412066), ('soup', 0.46200803866372436)]"
73982,"[('taco', 0.4319428867481376), ('hamburger', 0.4319428867481376), ('burger', 0.4319428867481376), ('tacos', 0.46927982302956284)]"
104758,"[('coffee', 0.5149293216837122), ('water', 0.43853471357412066), ('coffee', 0.5149293216837122)]"
164984,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
516077,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
188585,"[('grocery', 0.5580467641635928)]"
251952,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('food', 1.0), ('taste', 0.44171644906200236), ('eat', 0.436267431730103), ('matzo', 0.5305724757722691), ('specialty', 0.45591955402933754), ('gourmet', 0.4728277470961251), ('taste', 0.44171644906200236)]"
7744,"[('milk', 0.5008447678701654), ('milk', 0.5008447678701654), ('water', 0.43853471357412066), ('milk', 0.5008447678701654), ('consumes', 0.5502905044743368), ('milk', 0.5008447678701654)]"
494459,"[('eat', 0.436267431730103), ('digestion', 0.43307666813783247), ('eat', 0.436267431730103), ('eat', 0.436267431730103), ('eat', 0.436267431730103), ('food', 1.0)]"
368230,[]
175136,"[('gluten', 0.45687250262567375), ('oatmeal', 0.46615437499021933), ('yogurt', 0.46615437499021933), ('ingredient', 0.4985767690850275), ('soup', 0.46200803866372436)]"
